Seq id,X,Y,Direction,Magnitude
gi|88861119|ref|ZP,6.22333219769,-7.51996776109,-50.3897160208,9.76113614139
gi|109899618|ref|Y,8.72152260335,-11.2660429786,-52.25502364,14.2474096213
gi|77165878|ref|YP,1.7148099165,-17.290643316,-84.3361776693,17.3754688953
gi|113934005|ref|Z,-0.0187432251179,-21.4769876362,-90.0500027024,21.4769958149
gi|70728913|ref|YP,3.26932058779,-1.12687923707,-19.018202027,3.45807951336
gi|78222260|ref|YP,7.14186343975,-16.1594612157,-66.1564056891,17.6673257788
gi|83816477|ref|YP,-2.81169701583,-13.1049355022,-102.109372321,13.4031703199
gi|21232020|ref|NP,4.14352381288,-20.39681334,-78.5168726199,20.8134279736
gi|110599571|ref|Z,8.24262879587,-11.5452522957,-54.4754030592,14.185689269
gi|82702396|ref|YP,13.8466302993,-10.0967140218,-36.0988587449,17.1368843341
gi|114320709|ref|Y,14.9240019988,-17.7409965553,-49.9289318419,23.1833732325
gi|53711666|ref|YP,4.77567522312,-25.5469134282,-79.4114841667,25.9894566997
gi|114565032|ref|Y,-2.13269949746,-14.4366106179,-98.4034424923,14.593290694
gi|53713578|ref|YP,12.6178863057,-16.9251147279,-53.2950068654,21.110911003
gi|15606098|ref|NP,8.62277941338,-22.8432195062,-69.3196549372,24.4164903747
gi|53804333|ref|YP,-1.62887886049,-21.0974055247,-94.4149078769,21.1601929626
gi|15598475|ref|NP,-1.80328923536,-5.15869362211,-109.267745468,5.46479386191
gi|23008307|ref|ZP,8.08827187714,-16.8400336485,-64.3450155009,18.681725703
gi|32473564|ref|NP,-1.94340693233,-16.3384322081,-96.7832880744,16.4536074319
gi|91218105|ref|ZP,-6.22906495395,-9.04288174466,-124.560480139,10.9806630241
gi|53804803|ref|YP,5.13875052402,-20.2184561452,-75.7395734498,20.8612733514
gi|16125163|ref|NP,6.03351795028,-10.2323413577,-59.4741985837,11.8787267212
gi|114772879|ref|Z,-4.385698691,-12.2005121584,-109.771908316,12.9648312729
gi|94498652|ref|ZP,4.64822617875,-10.9717017224,-67.0397687186,11.9157142167
gi|86143547|ref|ZP,15.2772160128,-28.301532729,-61.6397502503,32.1616243979
gi|82736635|ref|ZP,-6.38425445025,-4.69525035221,-143.66766613,7.92490257072
gi|87200685|ref|YP,7.66773232129,-13.8947771137,-61.1082074823,15.8700645868
gi|87309388|ref|ZP,5.81029696478,-23.3037345924,-75.9999459272,24.017152137
gi|21232776|ref|NP,3.51118641511,-16.7752294928,-78.1782110466,17.138750088
gi|114327114|ref|Y,2.74573723768,-19.9007189221,-82.1443968103,20.0892430568
gi|27380480|ref|NP,0.13582207252,-3.37024121977,-87.6922059511,3.37297695143
gi|43920619|gb|EAG,20.9487606657,-19.2067398056,-42.5159592445,28.4209329085
